,RoomCount,Floor,Size(m2),Age,District,Price(TL)
8528,2,1.0,75.0,0.0,Pursaklar,2175000
8529,4,2.0,125.0,0.0,Pursaklar,4275000
8530,5,7.0,155.0,0.0,Pursaklar,4770000
8531,4,1.0,145.0,7.5,Pursaklar,3150000
8532,6,8.0,350.0,7.5,Pursaklar,4875000
8535,4,5.0,135.0,13.0,Pursaklar,2940000
8536,4,2.0,150.0,7.5,Pursaklar,3225000
8537,4,1.0,125.0,13.0,Pursaklar,2625000
8538,4,1.0,125.0,13.0,Pursaklar,2490000
8539,5,3.0,200.0,0.0,Pursaklar,6825000
8540,4,3.0,155.0,13.0,Pursaklar,3150000
8541,4,3.0,130.0,13.0,Pursaklar,3135000
8542,5,5.0,200.0,0.0,Pursaklar,5475000
8543,5,1.0,145.0,7.5,Pursaklar,3105000
8544,4,1.0,125.0,4.0,Pursaklar,3750000
8546,4,1.0,115.0,13.0,Pursaklar,2437500
8547,5,-1.0,185.0,7.5,Pursaklar,3750000
8548,4,2.0,125.0,0.0,Pursaklar,3270000
8549,4,2.0,135.0,7.5,Pursaklar,2985000
8550,5,5.0,190.0,4.0,Pursaklar,4950000
8551,4,1.0,135.0,13.0,Pursaklar,2625000
8552,5,6.0,180.0,4.0,Pursaklar,4455000
8553,4,1.0,140.0,7.5,Pursaklar,2700000
8554,5,15.0,185.0,0.0,Pursaklar,6375000
8555,4,6.0,185.0,7.5,Pursaklar,4425000
8556,4,1.0,130.0,7.5,Pursaklar,3450000
8557,4,1.0,130.0,13.0,Pursaklar,2625000
8558,4,3.0,160.0,13.0,Pursaklar,2730000
8559,7,3.0,235.0,13.0,Pursaklar,3750000
8560,5,1.0,198.0,4.0,Pursaklar,3975000
8562,4,2.0,125.0,13.0,Pursaklar,2625000
8564,4,1.0,130.0,13.0,Pursaklar,3300000
8565,4,1.0,125.0,18.0,Pursaklar,2475000
8566,4,1.0,125.0,18.0,Pursaklar,2698500
8567,4,1.0,139.0,13.0,Pursaklar,3225000
8568,4,1.0,134.0,13.0,Pursaklar,2325000
8569,5,10.0,210.0,0.0,Pursaklar,8475000
8570,4,2.0,140.0,7.5,Pursaklar,3525000
8571,5,3.0,185.0,1.0,Pursaklar,4762500
8572,5,1.0,185.0,7.5,Pursaklar,4125000
8573,5,1.0,200.0,3.0,Pursaklar,3975000
8574,4,6.0,130.0,0.0,Pursaklar,3600000
8576,5,2.0,185.0,4.0,Pursaklar,5158500
8578,5,8.0,185.0,0.0,Pursaklar,4725000
8580,4,2.0,130.0,7.5,Pursaklar,4275000
8581,4,1.0,140.0,13.0,Pursaklar,2625000
8582,4,3.0,125.0,7.5,Pursaklar,2355000
8583,5,4.0,185.0,4.0,Pursaklar,5400000
8584,5,5.0,185.0,4.0,Pursaklar,6675000
8585,5,8.0,185.0,4.0,Pursaklar,6300000
8587,4,1.0,130.0,3.0,Pursaklar,3450000
8588,4,3.0,155.0,13.0,Pursaklar,2602500
8589,7,8.0,300.0,13.0,Pursaklar,4875000
8590,6,13.0,300.0,7.5,Pursaklar,6750000
8591,4,3.0,125.0,7.5,Pursaklar,3825000
8592,4,4.0,140.0,1.0,Pursaklar,4200000
8593,4,4.0,155.0,7.5,Pursaklar,3840000
8594,4,2.0,125.0,7.5,Pursaklar,2925000
8596,2,0.0,350.0,13.0,Pursaklar,12750000
8597,5,10.0,190.0,0.0,Pursaklar,4125000
8598,4,1.0,140.0,13.0,Pursaklar,2370000
8599,4,1.0,125.0,13.0,Pursaklar,2227500
8600,5,11.0,170.0,0.0,Pursaklar,4950000
8601,5,0.0,145.0,7.5,Pursaklar,2278500
8602,4,1.0,125.0,18.0,Pursaklar,2655000
8607,4,-2.0,150.0,13.0,Pursaklar,2173500
8608,3,17.0,150.0,3.0,Pursaklar,3750000
8609,5,7.0,170.0,4.0,Pursaklar,5250000
8610,5,13.0,190.0,0.0,Pursaklar,5535000
8611,6,3.0,300.0,0.0,Pursaklar,12000000
8612,5,6.0,195.0,4.0,Pursaklar,6000000
8613,5,16.0,190.0,4.0,Pursaklar,6750000
8614,7,3.0,200.0,13.0,Pursaklar,2655000
8615,4,3.0,150.0,0.0,Pursaklar,4125000
8616,4,3.0,140.0,0.0,Pursaklar,3525000
8617,4,2.0,115.0,13.0,Pursaklar,3225000
8618,5,1.0,190.0,0.0,Pursaklar,6150000
8619,5,11.0,160.0,0.0,Pursaklar,4950000
8620,5,1.0,180.0,7.5,Pursaklar,3975000
8621,4,3.0,145.0,7.5,Pursaklar,3148500
8622,5,4.0,190.0,3.0,Pursaklar,5362500
8624,3,1.0,120.0,4.0,Pursaklar,2302500
8625,4,1.0,135.0,1.0,Pursaklar,2655000
8626,5,4.0,180.0,4.0,Pursaklar,5362500
8628,5,12.0,200.0,0.0,Pursaklar,6000000
8629,4,1.0,180.0,4.0,Pursaklar,3000000
8630,4,2.0,125.0,13.0,Pursaklar,2175000
8631,4,1.0,100.0,18.0,Pursaklar,1485000
8632,4,0.0,130.0,7.5,Pursaklar,2475000
8633,7,3.0,280.0,7.5,Pursaklar,4875000
8634,5,10.0,190.0,1.0,Pursaklar,4425000
8635,6,3.0,300.0,13.0,Pursaklar,4425000
8636,5,9.0,210.0,2.0,Pursaklar,6360000
8637,5,1.0,190.0,0.0,Pursaklar,3675000
8638,8,3.0,280.0,7.5,Pursaklar,4050000
8639,4,7.0,140.0,18.0,Pursaklar,2250000
8641,4,4.0,145.0,3.0,Pursaklar,4350000
8642,4,7.0,130.0,13.0,Pursaklar,2175000
8643,4,4.0,159.0,4.0,Pursaklar,4500000
8644,5,2.0,185.0,7.5,Pursaklar,3975000
8645,4,2.0,130.0,13.0,Pursaklar,2542500
8646,8,3.0,250.0,7.5,Pursaklar,4050000
8648,3,1.0,100.0,13.0,Pursaklar,2188500
8649,4,3.0,115.0,13.0,Pursaklar,2325000
8650,3,-1.0,100.0,13.0,Pursaklar,1725000
8651,7,4.0,280.0,4.0,Pursaklar,4650000
8653,5,10.0,195.0,0.0,Pursaklar,7875000
8655,4,5.0,155.0,4.0,Pursaklar,4725000
8656,5,3.0,185.0,2.0,Pursaklar,3975000
8657,3,1.0,150.0,2.0,Pursaklar,2715000
8659,4,5.0,159.0,4.0,Pursaklar,4725000
8660,4,7.0,160.0,7.5,Pursaklar,3735000
8661,4,1.0,145.0,7.5,Pursaklar,2467500
8662,5,8.0,160.0,4.0,Pursaklar,3885000
8663,3,1.0,120.0,4.0,Pursaklar,2715000
8664,4,5.0,150.0,7.5,Pursaklar,4275000
8665,4,1.0,125.0,7.5,Pursaklar,3748500
8667,5,9.0,185.0,4.0,Pursaklar,4725000
8669,4,2.0,130.0,0.0,Pursaklar,3675000
8670,6,4.0,190.0,2.0,Pursaklar,5085000
8671,4,4.0,150.0,7.5,Pursaklar,3840000
8672,4,1.0,180.0,4.0,Pursaklar,3420000
8675,4,1.0,135.0,1.0,Pursaklar,3000000
8676,4,7.0,150.0,4.0,Pursaklar,4650000
8678,4,1.0,130.0,13.0,Pursaklar,3052500
8679,4,7.0,165.0,13.0,Pursaklar,4123500
8682,3,0.0,100.0,0.0,Pursaklar,2475000
8683,4,2.0,125.0,13.0,Pursaklar,3600000
8684,4,1.0,130.0,2.0,Pursaklar,3000000
8685,4,1.0,125.0,7.5,Pursaklar,2925000
8686,4,1.0,155.0,3.0,Pursaklar,3000000
8687,5,7.0,180.0,1.0,Pursaklar,5775000
8688,4,3.0,130.0,13.0,Pursaklar,2625000
8689,7,4.0,400.0,7.5,Pursaklar,8625000
8690,6,4.0,290.0,18.0,Pursaklar,3750000
8691,4,2.0,125.0,1.0,Pursaklar,3570000
8692,5,12.0,185.0,0.0,Pursaklar,6375000
8693,5,14.0,180.0,0.0,Pursaklar,5175000
8694,5,5.0,190.0,0.0,Pursaklar,3823500
8695,5,8.0,190.0,0.0,Pursaklar,5700000
8696,4,1.0,160.0,0.0,Pursaklar,3600000
8697,3,2.0,80.0,20.0,Pursaklar,2325000
8698,4,4.0,140.0,7.5,Pursaklar,4125000
8699,7,4.0,285.0,7.5,Pursaklar,4575000
8700,5,9.0,200.0,0.0,Pursaklar,6750000
8701,4,8.0,150.0,0.0,Pursaklar,4575000
8703,3,1.0,110.0,0.0,Pursaklar,2475000
8704,4,1.0,125.0,13.0,Pursaklar,2775000
8705,4,4.0,175.0,7.5,Pursaklar,2775000
8706,5,4.0,180.0,0.0,Pursaklar,5550000
8707,5,3.0,210.0,0.0,Pursaklar,6300000
8708,4,11.0,160.0,0.0,Pursaklar,5700000
8709,4,4.0,160.0,0.0,Pursaklar,5550000
8710,4,3.0,125.0,20.0,Sincan,2473500
8711,4,4.0,135.0,0.0,Sincan,3148500
8712,4,0.0,125.0,20.0,Sincan,2638500
8713,4,1.0,125.0,7.5,Sincan,3375000
8714,4,3.0,135.0,1.0,Sincan,3598500
8715,4,1.0,125.0,18.0,Sincan,2233500
8716,4,0.0,125.0,18.0,Sincan,1875000
8717,4,2.0,130.0,7.5,Sincan,2850000
8718,4,1.0,130.0,20.0,Sincan,2503500
8719,3,1.0,100.0,18.0,Sincan,1483500
8720,4,1.0,130.0,18.0,Sincan,2638500
8721,4,1.0,120.0,18.0,Sincan,1417500
8722,3,1.0,95.0,13.0,Sincan,2098500
8723,4,1.0,105.0,20.0,Sincan,2242500
8724,4,3.0,120.0,20.0,Sincan,2325000
8725,4,2.0,125.0,13.0,Sincan,2977500
8726,4,4.0,115.0,18.0,Sincan,2340000
8727,4,2.0,140.0,20.0,Sincan,2625000
8728,3,1.0,98.0,20.0,Sincan,1497000
8729,4,1.0,135.0,13.0,Sincan,3448500
8730,4,2.0,125.0,18.0,Sincan,2143500
8731,4,1.0,90.0,20.0,Sincan,2533500
8732,4,14.0,202.0,4.0,Sincan,5085000
8733,4,2.0,135.0,13.0,Sincan,2512500
8734,4,2.0,130.0,18.0,Sincan,2458500
8735,4,1.0,145.0,0.0,Sincan,5248500
8736,4,1.0,125.0,13.0,Sincan,2098500
8737,4,1.0,135.0,18.0,Sincan,4498500
8738,4,3.0,145.0,3.0,Sincan,3357000
8739,4,1.0,145.0,20.0,Sincan,2503500
8742,4,3.0,125.0,18.0,Sincan,2160000
8743,4,1.0,135.0,4.0,Sincan,2205000
8744,4,4.0,145.0,0.0,Sincan,3223500
8745,4,2.0,120.0,18.0,Sincan,2458500
8746,4,1.0,125.0,0.0,Sincan,2602500
8747,4,1.0,125.0,18.0,Sincan,3448500
8748,4,1.0,125.0,18.0,Sincan,2788500
8749,4,2.0,130.0,13.0,Sincan,2473500
8750,4,2.0,115.0,20.0,Sincan,2503500
8751,5,2.0,180.0,0.0,Sincan,4545000
8752,4,3.0,120.0,18.0,Sincan,2698500
8753,4,2.0,145.0,0.0,Sincan,3975000
8754,4,1.0,145.0,13.0,Sincan,2625000
8755,3,1.0,100.0,7.5,Sincan,2445000
8756,3,1.0,105.0,13.0,Sincan,1942500
8757,3,1.0,90.0,20.0,Sincan,1942500
8758,3,1.0,100.0,18.0,Sincan,2098500
8759,3,1.0,95.0,20.0,Sincan,1942500
8760,6,4.0,220.0,18.0,Sincan,2848500
8761,3,3.0,110.0,4.0,Sincan,2737500
8762,4,1.0,135.0,3.0,Sincan,3150000
8763,4,3.0,140.0,7.5,Sincan,2977500
8764,4,2.0,130.0,20.0,Sincan,2550000
8765,4,3.0,130.0,7.5,Sincan,2715000
8766,4,2.0,130.0,18.0,Sincan,2265000
8767,4,2.0,130.0,13.0,Sincan,2970000
8776,2,5.0,75.0,2.0,Sincan,2475000
8777,4,3.0,140.0,0.0,Sincan,3750000
8778,4,3.0,135.0,7.5,Sincan,2848500
8779,4,1.0,135.0,4.0,Sincan,3148500
8780,4,3.0,145.0,0.0,Sincan,3388500
8781,4,8.0,155.0,3.0,Sincan,5025000
8782,3,1.0,100.0,13.0,Sincan,1948500
8783,4,3.0,130.0,13.0,Sincan,2472000
8785,3,1.0,100.0,20.0,Sincan,1942500
8786,4,3.0,140.0,13.0,Sincan,3000000
8787,3,1.0,105.0,13.0,Sincan,1903500
8788,2,4.0,90.0,7.5,Sincan,1125000
8789,4,4.0,130.0,20.0,Sincan,2473500
8790,3,0.0,105.0,13.0,Sincan,1650000
8791,3,-1.0,125.0,2.0,Sincan,1753500
8792,4,2.0,115.0,20.0,Sincan,2475000
8793,5,5.0,185.0,3.0,Sincan,6225000
8794,4,1.0,115.0,20.0,Sincan,1993500
8795,4,2.0,135.0,20.0,Sincan,2775000
8796,3,1.0,100.0,20.0,Sincan,2023500
8797,4,1.0,120.0,13.0,Sincan,2203500
8798,4,2.0,120.0,18.0,Sincan,2325000
8799,4,3.0,115.0,18.0,Sincan,2325000
8800,4,3.0,120.0,13.0,Sincan,3150000
8801,4,1.0,125.0,18.0,Sincan,1888500
8802,4,1.0,130.0,13.0,Sincan,2548500
8803,4,1.0,120.0,13.0,Sincan,2725500
8804,6,4.0,250.0,20.0,Sincan,2992500
8805,4,2.0,130.0,13.0,Sincan,2976000
8806,4,3.0,115.0,13.0,Sincan,2715000
8807,4,1.0,130.0,18.0,Sincan,2398500
8808,7,4.0,300.0,13.0,Sincan,3975000
8809,4,1.0,135.0,7.5,Sincan,3148500
8810,4,4.0,120.0,18.0,Sincan,2475000
8811,5,2.0,170.0,0.0,Sincan,4182000
8812,4,1.0,130.0,18.0,Sincan,2533500
8813,4,1.0,120.0,0.0,Sincan,2518500
8814,4,2.0,125.0,20.0,Sincan,2338500
8815,4,1.0,135.0,7.5,Sincan,3598500
8816,3,1.0,115.0,7.5,Sincan,2218500
8817,4,2.0,125.0,20.0,Sincan,2248500
8818,3,1.0,100.0,20.0,Sincan,1813500
8819,4,1.0,130.0,20.0,Sincan,1993500
8820,4,1.0,120.0,18.0,Sincan,2475000
8821,4,1.0,150.0,7.5,Sincan,3973500
8822,4,1.0,165.0,0.0,Sincan,3225000
8823,4,2.0,120.0,18.0,Sincan,1993500
8824,4,2.0,120.0,13.0,Sincan,2842500
8825,4,1.0,120.0,0.0,Sincan,2850000
8826,4,1.0,140.0,0.0,Sincan,4425000
8827,4,1.0,140.0,18.0,Sincan,2848500
8828,4,4.0,120.0,20.0,Sincan,2503500
8829,4,4.0,130.0,20.0,Sincan,2023500
8830,8,3.0,250.0,13.0,Sincan,5250000
8831,4,3.0,120.0,20.0,Sincan,2248500
8832,4,3.0,110.0,7.5,Sincan,3600000
8833,4,3.0,135.0,13.0,Sincan,3298500
8834,4,1.0,135.0,13.0,Sincan,3373500
8835,4,3.0,135.0,20.0,Sincan,2173500
8836,4,1.0,130.0,7.5,Sincan,2367000
8837,4,3.0,120.0,20.0,Sincan,2683500
8838,4,2.0,125.0,20.0,Sincan,2212500
8839,3,3.0,85.0,13.0,Sincan,2143500
8840,6,5.0,250.0,18.0,Sincan,3223500
8841,4,4.0,125.0,20.0,Sincan,2368500
8843,4,4.0,120.0,20.0,Sincan,2368500
8844,4,1.0,130.0,7.5,Sincan,3073500
8845,4,4.0,120.0,20.0,Sincan,2473500
8846,4,1.0,115.0,20.0,Sincan,3448500
8847,4,1.0,110.0,20.0,Sincan,2338500
8848,4,6.0,125.0,13.0,Sincan,2833500
8849,4,3.0,145.0,0.0,Sincan,3598500
8850,5,4.0,165.0,0.0,Sincan,5985000
8851,4,3.0,130.0,7.5,Sincan,2880000
8852,3,4.0,140.0,7.5,Sincan,3148500
8853,4,2.0,145.0,7.5,Sincan,3297000
8854,4,1.0,130.0,13.0,Sincan,3375000
8855,4,2.0,125.0,20.0,Sincan,2653500
8856,3,2.0,100.0,20.0,Sincan,2067000
8857,4,-1.0,125.0,7.5,Sincan,2100000
8858,4,1.0,130.0,20.0,Sincan,2698500
8859,4,3.0,135.0,20.0,Sincan,3300000
8860,4,1.0,130.0,0.0,Sincan,2473500
8861,7,4.0,280.0,1.0,Sincan,6225000
8862,4,1.0,100.0,20.0,Sincan,2533500
8863,5,1.0,170.0,0.0,Sincan,5250000
8864,7,3.0,280.0,0.0,Sincan,6225000
8865,4,1.0,130.0,7.5,Sincan,5248500
8866,4,3.0,110.0,20.0,Sincan,2683500
8867,5,1.0,165.0,0.0,Sincan,4275000
8868,4,3.0,126.0,13.0,Sincan,2805000
8869,3,1.0,100.0,20.0,Sincan,1170000
8870,4,1.0,110.0,0.0,Sincan,2775000
8871,4,2.0,110.0,20.0,Sincan,2383500
8872,5,1.0,150.0,0.0,Sincan,4200000
8873,4,1.0,150.0,0.0,Sincan,4273500
8874,4,3.0,120.0,18.0,Sincan,2550000
8875,4,1.0,135.0,7.5,Sincan,3450000
8876,4,1.0,130.0,20.0,Sincan,3375000
8877,7,8.0,320.0,13.0,Sincan,5998500
8878,3,1.0,110.0,13.0,Sincan,2158500
8879,4,2.0,120.0,0.0,Sincan,4275000
8880,4,1.0,115.0,0.0,Sincan,3375000
8881,4,1.0,145.0,20.0,Sincan,3225000
8882,4,1.0,125.0,18.0,Sincan,2533500
8883,4,3.0,130.0,0.0,Sincan,3450000
8884,4,1.0,130.0,20.0,Sincan,1903500
8885,4,1.0,125.0,13.0,Sincan,2383500
8886,4,1.0,130.0,18.0,Sincan,3148500
8887,4,4.0,120.0,18.0,Sincan,2503500
8888,3,1.0,110.0,20.0,Sincan,2085000
8889,4,3.0,125.0,18.0,Sincan,2383500
8890,4,2.0,135.0,18.0,Sincan,2338500
8891,4,2.0,130.0,20.0,Sincan,2625000
8892,3,1.0,92.0,13.0,Sincan,1243500
8893,3,1.0,105.0,0.0,Sincan,2850000
8894,5,2.0,165.0,0.0,Sincan,5100000
8895,5,1.0,170.0,2.0,Sincan,4575000
8896,4,1.0,120.0,13.0,Sincan,2023500
8897,4,4.0,125.0,18.0,Sincan,2503500
8898,4,4.0,135.0,18.0,Sincan,2137500
8899,4,4.0,120.0,13.0,Sincan,4050000
8900,4,5.0,125.0,20.0,Sincan,2700000
8901,4,1.0,130.0,7.5,Sincan,2370000
8902,4,2.0,130.0,18.0,Sincan,2812500
8903,4,4.0,130.0,13.0,Sincan,2527500
8904,4,2.0,160.0,0.0,Sincan,2505000
8905,4,3.0,125.0,18.0,Sincan,2475000
8906,4,1.0,115.0,20.0,Sincan,2025000
8907,4,1.0,140.0,0.0,Sincan,3825000
8908,4,1.0,135.0,7.5,Sincan,4312500
8909,4,3.0,130.0,18.0,Sincan,2265000
8910,4,2.0,125.0,13.0,Sincan,2842500
8911,4,5.0,130.0,13.0,Sincan,2595000
8912,4,1.0,130.0,0.0,Sincan,4125000
8913,4,1.0,145.0,20.0,Sincan,3150000
8914,3,1.0,95.0,20.0,Sincan,1798500
8915,4,2.0,120.0,20.0,Sincan,2842500
8916,4,4.0,135.0,20.0,Sincan,2475000
8917,4,2.0,130.0,13.0,Sincan,2772000
8918,4,2.0,115.0,20.0,Sincan,2025000
8919,4,1.0,120.0,13.0,Sincan,1933500
8920,4,3.0,130.0,7.5,Sincan,2925000
8921,4,1.0,105.0,0.0,Sincan,3300000
8922,4,2.0,120.0,20.0,Sincan,2023500
8923,4,4.0,130.0,20.0,Sincan,2263500
8924,4,4.0,135.0,20.0,Sincan,2473500
8925,3,1.0,120.0,20.0,Sincan,1783500
8926,4,2.0,130.0,7.5,Sincan,2473500
8927,4,1.0,135.0,0.0,Sincan,3148500
8931,4,1.0,125.0,13.0,Sincan,2535000
8932,4,2.0,135.0,13.0,Sincan,3450000
8933,4,2.0,120.0,7.5,Sincan,2850000
8934,4,1.0,120.0,13.0,Sincan,3075000
8935,4,4.0,140.0,0.0,Sincan,4200000
8936,4,1.0,135.0,13.0,Sincan,2998500
8937,4,2.0,135.0,18.0,Sincan,2518500
8938,3,1.0,100.0,7.5,Sincan,1702500
8939,3,1.0,135.0,13.0,Sincan,2413500
8940,4,1.0,130.0,7.5,Sincan,2098500
8941,4,3.0,130.0,7.5,Sincan,3223500
8942,4,4.0,125.0,18.0,Sincan,2203500
8943,3,1.0,95.0,18.0,Sincan,1497000
8944,4,1.0,125.0,13.0,Sincan,2338500
8945,4,1.0,125.0,18.0,Sincan,1873500
8946,4,1.0,120.0,13.0,Sincan,1650000
8947,4,1.0,135.0,7.5,Sincan,2850000
8948,4,-1.0,125.0,20.0,Sincan,1912500
8949,5,9.0,160.0,0.0,Sincan,5250000
8950,4,2.0,125.0,0.0,Sincan,4425000
8951,3,1.0,120.0,20.0,Sincan,2023500
8953,4,3.0,125.0,20.0,Sincan,2370000
8954,4,4.0,120.0,18.0,Sincan,2368500
8955,3,3.0,115.0,20.0,Sincan,2205000
8956,4,2.0,125.0,18.0,Sincan,3599850
8957,4,2.0,120.0,13.0,Sincan,2398500
8958,4,1.0,125.0,20.0,Sincan,2385000
8959,3,1.0,110.0,18.0,Sincan,1798500
8960,4,2.0,120.0,20.0,Sincan,2399850
8961,3,1.0,110.0,20.0,Sincan,1798500
8962,4,1.0,125.0,13.0,Sincan,2623500
8963,4,1.0,105.0,4.0,Sincan,2023500
8964,4,1.0,135.0,13.0,Sincan,3900000
8965,4,-1.0,125.0,13.0,Sincan,1873500
8966,4,1.0,120.0,7.5,Sincan,2385000
8967,4,3.0,125.0,18.0,Sincan,2032500
8968,4,1.0,130.0,18.0,Sincan,2548500
8969,4,2.0,135.0,13.0,Sincan,3735000
8970,5,0.0,175.0,0.0,Sincan,2623500
8971,4,4.0,135.0,13.0,Sincan,3750000
8972,3,4.0,110.0,13.0,Sincan,2970000
8973,4,1.0,135.0,0.0,Sincan,4350000
8974,4,3.0,125.0,20.0,Sincan,2400000
8975,4,3.0,120.0,20.0,Sincan,2400000
8976,4,1.0,115.0,18.0,Sincan,2368500
8977,4,2.0,145.0,0.0,Sincan,4350000
8978,5,3.0,175.0,13.0,Sincan,3898500
8979,5,2.0,175.0,0.0,Sincan,3675000
8980,4,1.0,130.0,13.0,Sincan,2325000
8981,4,6.0,145.0,0.0,Sincan,4498500
8982,4,4.0,130.0,0.0,Sincan,2325000
8983,4,1.0,155.0,3.0,Sincan,3375000
8984,4,1.0,140.0,18.0,Sincan,2250000
8985,4,3.0,130.0,18.0,Sincan,2608500
8986,3,0.0,117.0,0.0,Sincan,1948500
8987,4,4.0,130.0,3.0,Sincan,3375000
8988,4,3.0,135.0,7.5,Sincan,3358500
8989,4,4.0,130.0,20.0,Sincan,2488500
8990,4,2.0,120.0,18.0,Sincan,2587500
8991,4,5.0,145.0,3.0,Sincan,3810000
8992,5,1.0,175.0,0.0,Sincan,4650000
8993,4,2.0,125.0,20.0,Sincan,2400000
8994,4,2.0,125.0,20.0,Sincan,2548500
8995,4,1.0,140.0,1.0,Sincan,3382500
8997,4,2.0,120.0,20.0,Sincan,2683500
8998,4,2.0,130.0,7.5,Sincan,2700000
9000,4,3.0,130.0,7.5,Sincan,3375000
9002,4,2.0,135.0,0.0,Sincan,4800000
9003,4,3.0,125.0,20.0,Sincan,2638500
9004,4,4.0,130.0,13.0,Sincan,2475000
9005,4,1.0,130.0,20.0,Sincan,1947000
9006,4,2.0,130.0,18.0,Sincan,3300000
9007,4,1.0,145.0,0.0,Sincan,2472000
9008,3,2.0,100.0,20.0,Sincan,1798500
9009,4,2.0,135.0,7.5,Sincan,2548500
9010,4,2.0,125.0,18.0,Sincan,2998500
9011,4,1.0,130.0,13.0,Sincan,2625000
9013,4,3.0,135.0,13.0,Sincan,3075000
9014,3,3.0,105.0,7.5,Sincan,2683500
9015,4,1.0,100.0,20.0,Sincan,2700000
9016,4,2.0,120.0,20.0,Sincan,2383500
9017,3,3.0,110.0,20.0,Sincan,2475000
9018,4,1.0,125.0,13.0,Sincan,1417500
9019,4,4.0,130.0,7.5,Sincan,2550000
9020,4,7.0,130.0,0.0,Sincan,1657500
9021,4,1.0,170.0,0.0,Sincan,5175000
9022,3,1.0,130.0,7.5,Sincan,2265000
9023,4,1.0,120.0,18.0,Sincan,2548500
9024,3,3.0,100.0,20.0,Sincan,2325000
9025,4,2.0,140.0,13.0,Sincan,2797500
9026,4,3.0,130.0,20.0,Sincan,2625000
9027,4,1.0,130.0,20.0,Sincan,1950000
9028,4,2.0,125.0,18.0,Sincan,3375000
9029,4,2.0,145.0,2.0,Sincan,3495000
9030,4,2.0,130.0,0.0,Sincan,4350000
9031,5,2.0,160.0,1.0,Sincan,2100000
9032,4,1.0,125.0,18.0,Sincan,2512500
9033,4,5.0,125.0,0.0,Sincan,2175000
9034,4,3.0,125.0,20.0,Sincan,2137500
9035,4,4.0,125.0,20.0,Sincan,2473500
9036,5,4.0,187.0,0.0,Sincan,4423500
9037,4,4.0,125.0,13.0,Sincan,2503500
9038,4,1.0,135.0,4.0,Sincan,3375000
9039,6,4.0,260.0,7.5,Sincan,4425000
9040,4,1.0,130.0,7.5,Sincan,2775000
9041,4,1.0,135.0,0.0,Sincan,2622000
9042,4,4.0,135.0,0.0,Sincan,3223500
9043,4,2.0,145.0,0.0,Sincan,4123500
9044,3,1.0,115.0,3.0,Sincan,2428500
9045,3,1.0,105.0,3.0,Sincan,2083500
9046,4,2.0,155.0,4.0,Sincan,4273500
9047,4,2.0,130.0,18.0,Sincan,2758500
9048,4,1.0,130.0,18.0,Sincan,2608500
9049,4,3.0,160.0,4.0,Sincan,2475000
9050,4,4.0,150.0,0.0,Sincan,3507000
9051,4,3.0,125.0,18.0,Sincan,2683500
9052,4,2.0,125.0,0.0,Sincan,4275000
9054,3,1.0,85.0,7.5,Sincan,1873500
9056,4,1.0,115.0,20.0,Sincan,1948500
9057,4,1.0,130.0,20.0,Sincan,1560000
9058,5,1.0,170.0,0.0,Sincan,5400000
9059,4,2.0,140.0,7.5,Sincan,4125000
9060,3,0.0,100.0,0.0,Sincan,2925000
9061,4,2.0,130.0,18.0,Sincan,3523500
9062,4,2.0,135.0,20.0,Sincan,3148500
9063,5,1.0,150.0,0.0,Sincan,5100000
9064,4,1.0,125.0,20.0,Sincan,2398500
9065,4,-1.0,120.0,13.0,Sincan,1333500
9066,4,1.0,125.0,7.5,Sincan,2368500
9068,4,0.0,115.0,20.0,Sincan,2638500
9069,4,3.0,125.0,20.0,Sincan,2683500
9071,4,3.0,120.0,20.0,Sincan,2383500
9072,5,1.0,160.0,20.0,Sincan,3495000
9073,4,1.0,135.0,18.0,Sincan,2638500
9074,4,1.0,125.0,20.0,Sincan,2638500
9075,3,1.0,100.0,13.0,Sincan,2023500
9076,4,1.0,120.0,7.5,Sincan,2370000
9077,4,-1.0,110.0,20.0,Sincan,1738500
9078,4,3.0,120.0,20.0,Sincan,2398500
9079,4,2.0,130.0,20.0,Sincan,3375000
9081,3,1.0,100.0,1.0,Sincan,2233500
9082,4,1.0,120.0,20.0,Sincan,1948500
9084,4,4.0,125.0,20.0,Sincan,2683500
9085,4,3.0,130.0,13.0,Sincan,2623500
9086,3,0.0,420.0,0.0,Sincan,1453500
9087,3,0.0,110.0,7.5,Sincan,2272500
9088,4,3.0,130.0,18.0,Sincan,2578500
9089,4,2.0,135.0,20.0,Sincan,2842500
9090,4,2.0,120.0,13.0,Sincan,2977500
9091,4,2.0,135.0,20.0,Sincan,3375000
9092,4,4.0,130.0,13.0,Sincan,2385000
9094,4,3.0,125.0,13.0,Sincan,2082000
9095,4,4.0,130.0,20.0,Sincan,2503500
9097,3,1.0,95.0,20.0,Sincan,1477500
9098,4,2.0,125.0,7.5,Sincan,3300000
9099,4,3.0,125.0,20.0,Sincan,3750000
9100,3,3.0,90.0,4.0,Sincan,3000000
9101,3,1.0,90.0,18.0,Sincan,1477500
9102,4,4.0,130.0,20.0,Sincan,2250000
9103,4,2.0,125.0,20.0,Sincan,2280000
9104,3,1.0,100.0,13.0,Sincan,1798500
9105,4,3.0,140.0,7.5,Sincan,2880000
9106,4,1.0,120.0,20.0,Sincan,2775000
9107,4,3.0,125.0,13.0,Sincan,2083500
9108,4,1.0,140.0,3.0,Sincan,3750000
9109,4,1.0,125.0,20.0,Sincan,2025000
