RoomCount,Floor,Size(m2),Age,District,Price(TL)
5,1.0,185.0,0.0,Etimesgut,7800000
4,10.0,145.0,13.0,Etimesgut,5625000
4,4.0,145.0,13.0,Etimesgut,4425000
4,1.0,135.0,7.5,Etimesgut,2977500
5,3.0,170.0,7.5,Etimesgut,4320000
4,7.0,133.0,20.0,Etimesgut,4537500
5,3.0,170.0,13.0,Etimesgut,4320000
3,4.0,145.0,7.5,Etimesgut,2977500
5,3.0,180.0,0.0,Etimesgut,8325000
4,3.0,135.0,18.0,Etimesgut,3373500
4,9.0,165.0,13.0,Etimesgut,4575000
3,-1.0,85.0,13.0,Etimesgut,1725000
4,4.0,145.0,13.0,Etimesgut,2535000
3,0.0,130.0,7.5,Etimesgut,3900000
5,3.0,190.0,7.5,Etimesgut,4650000
4,1.0,145.0,20.0,Etimesgut,3202500
4,3.0,120.0,7.5,Etimesgut,3375000
5,3.0,150.0,7.5,Etimesgut,4318500
4,7.0,140.0,18.0,Etimesgut,4425000
4,3.0,120.0,0.0,Etimesgut,4348500
5,3.0,200.0,7.5,Etimesgut,4320000
4,3.0,155.0,7.5,Etimesgut,4650000
4,3.0,130.0,7.5,Etimesgut,4192500
4,7.0,120.0,20.0,Etimesgut,2850000
5,3.0,210.0,13.0,Etimesgut,2917500
4,3.0,130.0,7.5,Etimesgut,3247500
4,5.0,118.0,7.5,Etimesgut,2850000
3,1.0,86.0,13.0,Etimesgut,2325000
3,6.0,90.0,4.0,Etimesgut,4455000
4,1.0,110.0,20.0,Etimesgut,2325000
4,1.0,100.0,13.0,Etimesgut,2098500
4,1.0,125.0,0.0,Etimesgut,4725000
7,4.0,330.0,13.0,Etimesgut,4275000
4,3.0,110.0,18.0,Etimesgut,2625000
4,1.0,120.0,13.0,Etimesgut,4215000
3,2.0,119.0,0.0,Etimesgut,3900000
3,6.0,75.0,18.0,Etimesgut,2775000
4,1.0,145.0,13.0,Etimesgut,2764500
3,10.0,96.0,13.0,Etimesgut,2325000
4,1.0,135.0,0.0,Etimesgut,5100000
4,4.0,160.0,13.0,Etimesgut,4200000
5,3.0,290.0,13.0,Etimesgut,3300000
3,0.0,90.0,13.0,Etimesgut,1972500
3,-1.0,95.0,2.0,Etimesgut,2385000
4,2.0,130.0,13.0,Etimesgut,2848500
4,2.0,130.0,4.0,Etimesgut,3450000
4,2.0,145.0,13.0,Etimesgut,2152500
4,1.0,135.0,7.5,Etimesgut,5250000
5,21.0,195.0,0.0,Etimesgut,9750000
4,1.0,125.0,0.0,Etimesgut,4425000
5,10.0,192.0,7.5,Etimesgut,3375000
4,1.0,165.0,7.5,Etimesgut,5842500
4,12.0,235.0,4.0,Etimesgut,8250000
4,3.0,130.0,7.5,Etimesgut,3225000
5,2.0,160.0,0.0,Etimesgut,9000000
5,8.0,255.0,7.5,Etimesgut,9450000
2,5.0,82.0,7.5,Etimesgut,3375000
4,2.0,135.0,0.0,Etimesgut,5175000
4,4.0,138.0,13.0,Etimesgut,4425000
4,1.0,115.0,0.0,Etimesgut,4425000
4,2.0,125.0,7.5,Etimesgut,4153500
3,-1.0,70.0,0.0,Etimesgut,2400000
5,5.0,167.0,1.0,Etimesgut,9750000
5,4.0,260.0,18.0,Etimesgut,2998500
4,1.0,135.0,13.0,Etimesgut,2685000
3,-1.0,80.0,0.0,Etimesgut,3000000
4,2.0,125.0,0.0,Etimesgut,5100000
4,3.0,125.0,0.0,Etimesgut,5100000
4,3.0,125.0,0.0,Etimesgut,4950000
4,1.0,135.0,18.0,Etimesgut,3142500
3,2.0,120.0,0.0,Etimesgut,4650000
4,2.0,145.0,13.0,Etimesgut,3892500
5,6.0,230.0,7.5,Etimesgut,9750000
4,8.0,130.0,13.0,Etimesgut,5250000
4,1.0,118.0,7.5,Etimesgut,2655000
5,5.0,240.0,0.0,Etimesgut,5940000
2,1.0,60.0,18.0,Etimesgut,2287500
5,1.0,175.0,0.0,Etimesgut,6748500
5,2.0,175.0,0.0,Etimesgut,6898500
4,5.0,130.0,13.0,Etimesgut,5250000
5,1.0,150.0,13.0,Etimesgut,2985000
5,14.0,160.0,7.5,Etimesgut,5775000
2,11.0,75.0,7.5,Etimesgut,2662500
4,2.0,120.0,18.0,Etimesgut,3517500
4,2.0,120.0,20.0,Etimesgut,2625000
5,0.0,170.0,7.5,Etimesgut,6532500
5,0.0,170.0,7.5,Etimesgut,6292500
7,4.0,230.0,13.0,Etimesgut,4425000
4,2.0,110.0,13.0,Etimesgut,2527500
7,4.0,300.0,7.5,Etimesgut,5250000
3,1.0,108.0,7.5,Etimesgut,2683500
6,3.0,270.0,13.0,Etimesgut,2982000
6,3.0,270.0,13.0,Etimesgut,3313500
4,3.0,175.0,7.5,Etimesgut,5025000
4,5.0,150.0,0.0,Etimesgut,6150000
4,-1.0,90.0,13.0,Etimesgut,1612500
6,3.0,240.0,13.0,Etimesgut,3150000
6,3.0,280.0,13.0,Etimesgut,3298500
5,3.0,240.0,7.5,Etimesgut,5250000
3,7.0,103.0,0.0,Etimesgut,4875000
4,1.0,120.0,13.0,Etimesgut,2248500
9,4.0,180.0,0.0,Etimesgut,6675000
4,4.0,135.0,4.0,Etimesgut,5235000
4,1.0,120.0,7.5,Etimesgut,2685000
4,8.0,140.0,7.5,Etimesgut,3000000
4,4.0,150.0,13.0,Etimesgut,4275000
4,3.0,165.0,4.0,Etimesgut,5400000
7,3.0,300.0,18.0,Etimesgut,3750000
5,1.0,160.0,4.0,Etimesgut,6450000
4,8.0,125.0,13.0,Etimesgut,3675000
4,8.0,165.0,4.0,Etimesgut,6750000
4,1.0,110.0,20.0,Etimesgut,3150000
4,4.0,137.0,7.5,Etimesgut,2985000
3,1.0,110.0,13.0,Etimesgut,2848500
5,1.0,210.0,0.0,Etimesgut,8400000
4,6.0,180.0,0.0,Etimesgut,5323500
3,-1.0,105.0,7.5,Etimesgut,2698500
4,11.0,120.0,7.5,Etimesgut,3615000
3,11.0,105.0,13.0,Etimesgut,2925000
4,3.0,160.0,13.0,Etimesgut,2370000
4,1.0,110.0,18.0,Etimesgut,2325000
4,1.0,110.0,13.0,Etimesgut,2962500
3,1.0,105.0,7.5,Etimesgut,2850000
5,10.0,210.0,0.0,Etimesgut,8700000
3,-1.0,100.0,7.5,Etimesgut,2698500
4,2.0,125.0,13.0,Etimesgut,3208500
6,3.0,220.0,13.0,Etimesgut,4800000
5,3.0,229.0,13.0,Etimesgut,3973500
4,3.0,125.0,13.0,Etimesgut,3675000
3,1.0,105.0,13.0,Etimesgut,2698500
4,3.0,120.0,18.0,Etimesgut,2850000
3,1.0,105.0,7.5,Etimesgut,2697000
4,1.0,120.0,13.0,Etimesgut,1575000
3,3.0,95.0,7.5,Etimesgut,3300000
4,2.0,115.0,4.0,Etimesgut,4648500
4,2.0,110.0,18.0,Etimesgut,2887500
4,1.0,130.0,0.0,Etimesgut,6075000
4,2.0,130.0,0.0,Etimesgut,5175000
4,1.0,130.0,0.0,Etimesgut,4875000
5,3.0,165.0,0.0,Etimesgut,3900000
4,3.0,140.0,7.5,Etimesgut,3975000
6,3.0,230.0,18.0,Etimesgut,3825000
4,1.0,140.0,18.0,Etimesgut,5385000
4,2.0,135.0,7.5,Etimesgut,4350000
3,-1.0,90.0,13.0,Etimesgut,1905000
3,1.0,85.0,13.0,Etimesgut,1455000
4,3.0,130.0,7.5,Etimesgut,3375000
4,2.0,140.0,7.5,Etimesgut,3000000
4,3.0,125.0,0.0,Etimesgut,5250000
4,1.0,130.0,0.0,Etimesgut,4950000
4,2.0,120.0,18.0,Etimesgut,3000000
5,-1.0,145.0,18.0,Etimesgut,2400000
7,3.0,240.0,13.0,Etimesgut,3900000
5,1.0,150.0,13.0,Etimesgut,3375000
5,1.0,150.0,0.0,Etimesgut,2962500
4,1.0,120.0,7.5,Etimesgut,3075000
4,-1.0,110.0,18.0,Etimesgut,1725000
4,1.0,170.0,0.0,Etimesgut,5025000
3,1.0,70.0,0.0,Etimesgut,3525000
4,6.0,140.0,2.0,Etimesgut,5625000
4,-1.0,110.0,13.0,Etimesgut,2812500
5,15.0,190.0,2.0,Etimesgut,10095000
4,1.0,130.0,13.0,Etimesgut,2473500
5,3.0,175.0,0.0,Etimesgut,8323500
3,2.0,120.0,0.0,Etimesgut,2233500
3,1.0,100.0,4.0,Etimesgut,3150000
7,3.0,300.0,7.5,Etimesgut,3748500
4,1.0,145.0,0.0,Etimesgut,4425000
4,1.0,125.0,7.5,Etimesgut,2475000
7,4.0,300.0,7.5,Etimesgut,3750000
3,3.0,110.0,3.0,Etimesgut,4425000
3,9.0,82.0,18.0,Etimesgut,3450000
3,1.0,105.0,13.0,Etimesgut,1975500
3,1.0,105.0,13.0,Etimesgut,3337500
4,3.0,110.0,0.0,Etimesgut,3900000
4,2.0,135.0,13.0,Etimesgut,3375000
4,2.0,115.0,7.5,Etimesgut,4395000
4,2.0,135.0,20.0,Etimesgut,4200000
3,2.0,95.0,0.0,Etimesgut,4425000
2,0.0,80.0,7.5,Etimesgut,1387500
5,4.0,220.0,7.5,Etimesgut,4275000
2,2.0,65.0,18.0,Etimesgut,2085000
4,1.0,125.0,18.0,Etimesgut,2475000
4,-1.0,120.0,18.0,Etimesgut,2100000
4,3.0,120.0,20.0,Etimesgut,2835000
4,2.0,155.0,13.0,Etimesgut,3225000
3,-2.0,95.0,18.0,Etimesgut,1423500
4,7.0,145.0,18.0,Etimesgut,5398500
3,4.0,110.0,2.0,Etimesgut,4762500
5,3.0,185.0,0.0,Etimesgut,8025000
4,4.0,125.0,20.0,Etimesgut,2962500
5,0.0,165.0,7.5,Etimesgut,5458500
3,1.0,100.0,20.0,Etimesgut,1950000
3,9.0,80.0,0.0,Etimesgut,4125000
3,1.0,93.0,0.0,Etimesgut,3750000
4,1.0,130.0,0.0,Etimesgut,5595000
5,1.0,190.0,4.0,Etimesgut,7125000
4,2.0,115.0,13.0,Etimesgut,3375000
4,1.0,120.0,20.0,Etimesgut,2323500
4,1.0,125.0,20.0,Etimesgut,2737500
5,7.0,194.0,7.5,Etimesgut,10125000
3,3.0,105.0,20.0,Etimesgut,3127500
3,1.0,95.0,13.0,Etimesgut,1873500
4,2.0,135.0,0.0,Etimesgut,3900000
4,4.0,120.0,20.0,Etimesgut,3480000
4,3.0,130.0,3.0,Etimesgut,2775000
4,2.0,125.0,0.0,Etimesgut,4425000
4,9.0,140.0,18.0,Etimesgut,5385000
4,1.0,100.0,7.5,Etimesgut,2977500
3,1.0,100.0,13.0,Etimesgut,2242500
4,3.0,150.0,0.0,Etimesgut,5175000
4,1.0,150.0,7.5,Etimesgut,2100000
7,3.0,260.0,7.5,Etimesgut,3750000
3,1.0,100.0,13.0,Etimesgut,1948500
3,1.0,100.0,13.0,Etimesgut,2623500
4,2.0,125.0,13.0,Etimesgut,2788500
4,1.0,130.0,0.0,Etimesgut,4123500
4,3.0,125.0,13.0,Etimesgut,3148500
4,7.0,145.0,18.0,Etimesgut,5475000
4,3.0,125.0,20.0,Etimesgut,3853500
4,5.0,120.0,20.0,Etimesgut,3088500
4,2.0,110.0,20.0,Etimesgut,3337500
4,1.0,115.0,20.0,Etimesgut,3450000
4,-2.0,160.0,0.0,Etimesgut,5250000
4,2.0,145.0,7.5,Etimesgut,2790000
4,1.0,145.0,20.0,Etimesgut,3823500
3,1.0,90.0,20.0,Etimesgut,3375000
4,5.0,116.0,7.5,Etimesgut,2700000
7,5.0,310.0,7.5,Etimesgut,5474999
4,4.0,130.0,7.5,Etimesgut,2925000
4,1.0,125.0,13.0,Etimesgut,2775000
4,3.0,145.0,0.0,Etimesgut,6525000
6,3.0,260.0,18.0,Etimesgut,3975000
4,1.0,130.0,13.0,Etimesgut,2812500
3,0.0,110.0,13.0,Etimesgut,2100000
4,1.0,137.0,13.0,Etimesgut,3555000
4,2.0,140.0,13.0,Etimesgut,2580000
5,5.0,190.0,13.0,Etimesgut,5385000
4,1.0,120.0,13.0,Etimesgut,3075000
4,3.0,145.0,13.0,Etimesgut,2940000
3,5.0,110.0,7.5,Etimesgut,2400000
4,3.0,155.0,13.0,Etimesgut,2715000
5,4.0,235.0,13.0,Etimesgut,5025000
4,3.0,125.0,0.0,Etimesgut,4648500
4,2.0,165.0,0.0,Etimesgut,7350000
4,7.0,145.0,18.0,Etimesgut,5488500
4,4.0,145.0,7.5,Etimesgut,4275000
5,14.0,180.0,7.5,Etimesgut,7537500
2,21.0,55.0,1.0,Etimesgut,3525000
4,2.0,120.0,20.0,Etimesgut,3675000
4,1.0,125.0,13.0,Etimesgut,2812500
4,2.0,120.0,13.0,Etimesgut,2887500
4,3.0,120.0,18.0,Etimesgut,3120000
5,2.0,180.0,7.5,Etimesgut,7875000
5,3.0,200.0,13.0,Etimesgut,3037500
5,2.0,150.0,20.0,Etimesgut,2992500
2,19.0,65.0,1.0,Etimesgut,3405000
4,2.0,130.0,13.0,Etimesgut,3217500
4,1.0,140.0,18.0,Etimesgut,2775000
4,2.0,125.0,0.0,Etimesgut,3373500
4,2.0,120.0,13.0,Etimesgut,3900000
4,4.0,140.0,18.0,Etimesgut,3525000
4,2.0,115.0,18.0,Etimesgut,2977500
4,4.0,120.0,3.0,Etimesgut,3660000
4,2.0,125.0,13.0,Etimesgut,3375000
6,3.0,250.0,13.0,Etimesgut,3600000
7,14.0,410.0,7.5,Etimesgut,7875000
4,1.0,110.0,18.0,Etimesgut,2908500
4,2.0,125.0,7.5,Etimesgut,2685000
4,3.0,135.0,7.5,Etimesgut,3375000
3,1.0,120.0,7.5,Etimesgut,2475000
4,2.0,125.0,13.0,Etimesgut,3225000
4,2.0,120.0,13.0,Etimesgut,2745000
4,1.0,130.0,13.0,Etimesgut,2400000
4,6.0,168.0,13.0,Etimesgut,5625000
3,1.0,95.0,13.0,Etimesgut,2625000
5,1.0,160.0,0.0,Gölbaşı,9000000
3,1.0,500.0,0.0,Gölbaşı,4500000
2,3.0,53.0,0.0,Gölbaşı,4350000
4,3.0,115.0,0.0,Gölbaşı,4950000
4,-1.0,115.0,7.5,Gölbaşı,2700000
5,2.0,165.0,7.5,Gölbaşı,7123500
4,2.0,130.0,0.0,Gölbaşı,4950000
4,3.0,120.0,0.0,Gölbaşı,6375000
3,8.0,120.0,7.5,Gölbaşı,6525000
4,1.0,131.0,0.0,Gölbaşı,5775000
2,2.0,47.0,0.0,Gölbaşı,3525000
4,3.0,95.0,0.0,Gölbaşı,4275000
4,1.0,130.0,0.0,Gölbaşı,7800000
4,1.0,150.0,13.0,Gölbaşı,3750000
3,11.0,120.0,0.0,Gölbaşı,5962500
4,1.0,140.0,0.0,Gölbaşı,4199999
2,2.0,50.0,0.0,Gölbaşı,3150000
3,0.0,90.0,0.0,Gölbaşı,3750000
2,0.0,59.0,0.0,Gölbaşı,3150000
4,5.0,120.0,13.0,Gölbaşı,3675000
4,3.0,90.0,0.0,Gölbaşı,3450000
2,2.0,47.0,0.0,Gölbaşı,3000000
3,2.0,85.0,0.0,Gölbaşı,4125000
3,1.0,80.0,0.0,Gölbaşı,5400000
2,8.0,52.0,3.0,Gölbaşı,5475000
3,0.0,65.0,0.0,Gölbaşı,3825000
2,0.0,50.0,0.0,Gölbaşı,2985000
3,1.0,70.0,0.0,Gölbaşı,5400000
4,2.0,125.0,0.0,Gölbaşı,6000000
4,1.0,120.0,13.0,Gölbaşı,2625000
4,-1.0,110.0,13.0,Gölbaşı,2235000
4,3.0,115.0,0.0,Gölbaşı,4498500
4,1.0,150.0,7.5,Gölbaşı,5625000
4,2.0,85.0,1.0,Gölbaşı,4200000
2,1.0,57.0,1.0,Gölbaşı,3487500
2,1.0,55.0,1.0,Gölbaşı,3262500
4,6.0,142.0,4.0,Gölbaşı,10050000
3,2.0,90.0,4.0,Gölbaşı,7785000
4,2.0,125.0,20.0,Gölbaşı,3000000
2,0.0,45.0,0.0,Gölbaşı,3300000
3,0.0,75.0,2.0,Gölbaşı,2752500
4,1.0,135.0,0.0,Gölbaşı,5025000
5,8.0,198.0,0.0,Gölbaşı,3150000
3,1.0,110.0,0.0,Gölbaşı,2400000
2,1.0,55.0,0.0,Gölbaşı,3375000
3,1.0,90.0,0.0,Gölbaşı,3742500
2,1.0,48.0,0.0,Gölbaşı,3262500
2,1.0,48.0,0.0,Gölbaşı,2992500
2,1.0,46.0,0.0,Gölbaşı,2325000
3,3.0,110.0,0.0,Gölbaşı,4125000
3,1.0,75.0,0.0,Gölbaşı,3525000
5,2.0,220.0,0.0,Gölbaşı,7500000
4,2.0,120.0,0.0,Gölbaşı,6525000
9,4.0,350.0,7.5,Gölbaşı,11985000
4,1.0,220.0,0.0,Gölbaşı,5062500
4,2.0,135.0,7.5,Gölbaşı,4312500
2,1.0,48.0,0.0,Gölbaşı,3375000
4,2.0,120.0,18.0,Gölbaşı,4102500
4,9.0,115.0,7.5,Gölbaşı,8295000
4,3.0,145.0,0.0,Gölbaşı,4485000
3,2.0,130.0,7.5,Gölbaşı,4950000
2,1.0,48.0,0.0,Gölbaşı,3225000
3,3.0,105.0,0.0,Gölbaşı,4648500
3,3.0,98.0,0.0,Gölbaşı,3898500
3,3.0,88.0,0.0,Gölbaşı,3787500
7,3.0,450.0,0.0,Gölbaşı,8625000
4,2.0,90.0,0.0,Gölbaşı,4950000
3,17.0,73.0,0.0,Gölbaşı,5745000
5,6.0,225.0,4.0,Gölbaşı,7762500
4,3.0,105.0,0.0,Gölbaşı,4275000
4,1.0,115.0,18.0,Gölbaşı,2820000
2,1.0,51.0,0.0,Gölbaşı,2850000
6,10.0,218.0,0.0,Gölbaşı,12480000
3,2.0,65.0,0.0,Gölbaşı,4912500
2,1.0,46.0,0.0,Gölbaşı,3300000
6,2.0,200.0,0.0,Gölbaşı,4950000
3,1.0,95.0,0.0,Gölbaşı,4048500
2,1.0,50.0,0.0,Gölbaşı,3825000
5,3.0,200.0,7.5,Gölbaşı,8775000
3,1.0,80.0,0.0,Gölbaşı,4650000
5,3.0,150.0,0.0,Gölbaşı,6000000
3,2.0,100.0,0.0,Gölbaşı,4350000
2,1.0,50.0,1.0,Gölbaşı,3525000
2,1.0,48.0,0.0,Gölbaşı,2625000
4,0.0,145.0,0.0,Gölbaşı,5062500
4,1.0,125.0,2.0,Gölbaşı,5475000
4,1.0,189.0,13.0,Gölbaşı,3900000
3,1.0,75.0,0.0,Gölbaşı,3855000
3,1.0,100.0,0.0,Gölbaşı,4275000
3,1.0,95.0,13.0,Gölbaşı,3075000
5,2.0,230.0,0.0,Gölbaşı,7125000
4,2.0,165.0,0.0,Gölbaşı,4942500
4,2.0,135.0,13.0,Gölbaşı,3862500
4,1.0,140.0,18.0,Gölbaşı,5325000
4,3.0,130.0,13.0,Gölbaşı,3973500
5,3.0,198.0,0.0,Gölbaşı,5887500
4,1.0,125.0,1.0,Gölbaşı,4312500
4,3.0,110.0,18.0,Gölbaşı,2917500
4,1.0,140.0,13.0,Gölbaşı,2850000
3,0.0,70.0,0.0,Gölbaşı,4417500
2,0.0,55.0,0.0,Gölbaşı,3300000
2,1.0,55.0,0.0,Gölbaşı,3900000
4,2.0,100.0,0.0,Gölbaşı,5700000
5,2.0,120.0,0.0,Gölbaşı,5625000
2,1.0,42.0,0.0,Gölbaşı,2850000
3,0.0,124.0,0.0,Gölbaşı,4800000
5,1.0,180.0,7.5,Gölbaşı,5512500
4,4.0,120.0,20.0,Gölbaşı,3225000
4,16.0,180.0,7.5,Gölbaşı,7462500
4,5.0,137.0,18.0,Gölbaşı,4485000
3,0.0,75.0,0.0,Gölbaşı,4650000
3,1.0,70.0,0.0,Gölbaşı,5250000
3,1.0,85.0,0.0,Gölbaşı,4125000
4,1.0,103.0,7.5,Gölbaşı,4575000
5,1.0,216.0,0.0,Gölbaşı,5850000
5,1.0,180.0,0.0,Gölbaşı,6000000
4,1.0,135.0,0.0,Gölbaşı,4875000
5,3.0,165.0,0.0,Gölbaşı,7462500
3,2.0,60.0,0.0,Gölbaşı,3825000
3,1.0,110.0,0.0,Gölbaşı,4125000
4,1.0,145.0,0.0,Gölbaşı,4875000
3,1.0,70.0,0.0,Gölbaşı,4650000
5,1.0,185.0,7.5,Gölbaşı,6285000
4,5.0,137.0,13.0,Gölbaşı,4485000
4,3.0,100.0,0.0,Gölbaşı,4425000
3,1.0,65.0,0.0,Gölbaşı,4650000
3,0.0,70.0,0.0,Gölbaşı,4012500
3,2.0,75.0,1.0,Gölbaşı,5400000
4,3.0,125.0,0.0,Gölbaşı,5025000
2,1.0,40.0,0.0,Gölbaşı,3000000
5,1.0,180.0,13.0,Gölbaşı,5362500
2,1.0,90.0,2.0,Gölbaşı,4500000
2,1.0,50.0,0.0,Gölbaşı,3585000
2,1.0,45.0,0.0,Gölbaşı,3525000
4,3.0,100.0,0.0,Gölbaşı,4875000
5,3.0,200.0,0.0,Gölbaşı,6750000
3,-3.0,90.0,0.0,Gölbaşı,2550000
4,3.0,125.0,0.0,Gölbaşı,5250000
3,3.0,85.0,7.5,Gölbaşı,2925000
2,1.0,60.0,0.0,Gölbaşı,2625000
4,3.0,110.0,18.0,Gölbaşı,4470000
2,1.0,48.0,0.0,Gölbaşı,2887500
3,0.0,60.0,0.0,Gölbaşı,3975000
4,3.0,125.0,18.0,Gölbaşı,2925000
2,0.0,45.0,0.0,Gölbaşı,3225000
4,1.0,130.0,18.0,Gölbaşı,3300000
4,2.0,90.0,0.0,Gölbaşı,4500000
6,3.0,235.0,0.0,Gölbaşı,7798500
4,3.0,130.0,7.5,Gölbaşı,3975000
4,13.0,172.0,7.5,Gölbaşı,7125000
2,2.0,60.0,0.0,Gölbaşı,4500000
3,1.0,95.0,0.0,Gölbaşı,4725000
3,1.0,120.0,0.0,Gölbaşı,5985000
3,3.0,85.0,1.0,Gölbaşı,5250000
3,4.0,95.0,0.0,Gölbaşı,3750000
2,1.0,65.0,7.5,Gölbaşı,3448500
2,2.0,85.0,1.0,Gölbaşı,3525000
4,12.0,169.0,7.5,Gölbaşı,7312500
5,1.0,180.0,0.0,Gölbaşı,5400000
3,1.0,150.0,1.0,Gölbaşı,3750000
4,3.0,110.0,0.0,Gölbaşı,5850000
2,1.0,55.0,0.0,Gölbaşı,3600000
3,3.0,85.0,0.0,Gölbaşı,4500000
2,1.0,52.0,0.0,Gölbaşı,3000000
3,2.0,100.0,0.0,Gölbaşı,6750000
4,2.0,88.0,0.0,Gölbaşı,4050000
3,0.0,73.0,0.0,Gölbaşı,4200000
5,3.0,130.0,0.0,Gölbaşı,0
4,3.0,114.0,0.0,Gölbaşı,6000000
5,3.0,130.0,0.0,Gölbaşı,5625000
4,2.0,125.0,0.0,Gölbaşı,5070000
4,4.0,135.0,18.0,Gölbaşı,2775000
4,4.0,105.0,18.0,Gölbaşı,3300000
2,0.0,46.0,0.0,Gölbaşı,3291000
3,26.0,73.0,3.0,Gölbaşı,5325000
4,2.0,130.0,0.0,Gölbaşı,4425000
3,1.0,90.0,0.0,Gölbaşı,4650000
3,4.0,95.0,20.0,Gölbaşı,3120000
3,2.0,110.0,0.0,Gölbaşı,4425000
3,-2.0,85.0,7.5,Gölbaşı,5175000
2,0.0,40.0,0.0,Gölbaşı,2775000
2,3.0,51.0,0.0,Gölbaşı,4125000
5,8.0,250.0,3.0,Gölbaşı,12675000
3,2.0,100.0,0.0,Gölbaşı,7425000
2,1.0,60.0,0.0,Gölbaşı,4500000
5,4.0,190.0,0.0,Gölbaşı,5925000
4,2.0,130.0,2.0,Gölbaşı,5025000
4,5.0,125.0,13.0,Gölbaşı,3675000
5,2.0,170.0,0.0,Gölbaşı,5775000
3,-1.0,105.0,13.0,Gölbaşı,2325000
4,3.0,90.0,0.0,Gölbaşı,6375000
7,4.0,240.0,18.0,Gölbaşı,3375000
1,1.0,50.0,0.0,Gölbaşı,3105000
4,3.0,105.0,0.0,Gölbaşı,4950000
2,1.0,50.0,0.0,Gölbaşı,2400000
5,11.0,160.0,1.0,Gölbaşı,10875000
4,2.0,95.0,0.0,Gölbaşı,4035000
2,1.0,47.0,0.0,Gölbaşı,3075000
3,1.0,600.0,0.0,Gölbaşı,1650000
3,3.0,100.0,20.0,Gölbaşı,2175000
2,1.0,50.0,0.0,Gölbaşı,3750000
5,1.0,170.0,0.0,Gölbaşı,9000000
4,2.0,120.0,0.0,Gölbaşı,7349999
5,2.0,120.0,0.0,Gölbaşı,7499999
4,4.0,130.0,0.0,Gölbaşı,6000000
2,-1.0,54.0,0.0,Gölbaşı,3825000
2,1.0,48.0,0.0,Gölbaşı,2848500
2,1.0,62.0,1.0,Gölbaşı,2647500
3,1.0,75.0,0.0,Gölbaşı,4650000
2,1.0,50.0,0.0,Gölbaşı,2475000
3,0.0,100.0,7.5,Gölbaşı,3300000
2,1.0,50.0,0.0,Gölbaşı,1875000
2,1.0,45.0,1.0,Gölbaşı,3598500
3,1.0,110.0,0.0,Gölbaşı,5925000
2,1.0,60.0,0.0,Gölbaşı,4048500
1,1.0,48.0,0.0,Gölbaşı,4125000
4,3.0,88.0,0.0,Gölbaşı,4050000
4,3.0,130.0,13.0,Gölbaşı,3855000
5,-1.0,165.0,3.0,Gölbaşı,3600000
4,7.0,145.0,0.0,Gölbaşı,10050000
3,2.0,115.0,1.0,Gölbaşı,5085000
3,1.0,75.0,0.0,Gölbaşı,5250000
5,4.0,190.0,7.5,Gölbaşı,7500000
2,1.0,70.0,0.0,Gölbaşı,3450000
5,3.0,175.0,0.0,Gölbaşı,5775000
5,1.0,210.0,0.0,Gölbaşı,9150000
2,3.0,51.0,0.0,Gölbaşı,4275000
2,0.0,54.0,0.0,Gölbaşı,3450000
5,2.0,178.0,0.0,Gölbaşı,10492500
4,2.0,130.0,7.5,Gölbaşı,2992500
4,1.0,120.0,20.0,Gölbaşı,3210000
4,4.0,130.0,2.0,Gölbaşı,4350000
2,3.0,50.0,0.0,Gölbaşı,3600000
3,3.0,100.0,0.0,Gölbaşı,6000000
3,3.0,105.0,0.0,Gölbaşı,4500000
2,2.0,45.0,0.0,Gölbaşı,3600000
4,3.0,110.0,0.0,Gölbaşı,4425000
2,3.0,75.0,13.0,Gölbaşı,2325000
2,2.0,70.0,13.0,Gölbaşı,2175000
4,1.0,160.0,0.0,Gölbaşı,6750000
5,3.0,145.0,0.0,Gölbaşı,5850000
1,0.0,48.0,0.0,Gölbaşı,3075000
3,11.0,130.0,0.0,Gölbaşı,7875000
5,1.0,180.0,13.0,Gölbaşı,5175000
2,1.0,65.0,0.0,Gölbaşı,3675000
3,1.0,72.0,0.0,Gölbaşı,4200000
1,1.0,60.0,0.0,Gölbaşı,3150000
2,1.0,45.0,0.0,Gölbaşı,3375000
3,2.0,80.0,0.0,Gölbaşı,3127500
3,6.0,124.0,0.0,Gölbaşı,5250000
3,1.0,95.0,0.0,Gölbaşı,4380000
2,0.0,64.0,0.0,Gölbaşı,3000000
3,1.0,165.0,7.5,Gölbaşı,4792500
5,3.0,145.0,0.0,Gölbaşı,8925000
2,1.0,53.0,0.0,Gölbaşı,3450000
2,1.0,50.0,0.0,Gölbaşı,3000000
3,2.0,70.0,0.0,Gölbaşı,3780000
3,1.0,106.0,0.0,Gölbaşı,5775000
2,1.0,50.0,0.0,Gölbaşı,3375000
4,4.0,125.0,0.0,Gölbaşı,4350000
2,1.0,45.0,0.0,Gölbaşı,2662500
2,2.0,47.0,0.0,Gölbaşı,2362500
3,1.0,95.0,0.0,Gölbaşı,4500000
4,3.0,115.0,0.0,Gölbaşı,4425000
2,1.0,49.0,0.0,Gölbaşı,2850000
5,2.0,165.0,0.0,Gölbaşı,6225000
5,2.0,185.0,7.5,Gölbaşı,5580000
4,1.0,125.0,20.0,Gölbaşı,2647500
4,29.0,160.0,7.5,Gölbaşı,12750000
3,3.0,70.0,0.0,Gölbaşı,2999999
4,4.0,140.0,18.0,Gölbaşı,2700000
